-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.570796326988918912e+00,-1.570796326988918912e+00,-1.570796326600874204e+00,-1.570796326600874204e+00,1.570796326503862916e+00,-2.910336721410328232e-10,-1.745328863884709003e-06,-1.745328863884709003e-06,1.745328863884709850e-06,1.745328863884709850e-06,-2.617993295827063822e-06,-2.617993295827063822e-06,-1.046499070352392008e-02,-1.046499070352392008e-02,1.046499070352392528e-02,1.046499070352392528e-02,-1.569748605528588359e-02,-1.569748605528588359e-02
-1.570796328346299786e+00,-1.570796328346299786e+00,-1.570796325243493330e+00,-1.570796325243493330e+00,1.570796324467791827e+00,-2.327104737793733096e-09,-6.976658917095378021e-06,-6.976658917095378021e-06,6.976658917095380562e-06,6.976658917095380562e-06,-1.046498837564306873e-05,-1.046498837564306873e-05,-2.090903746301143659e-02,-2.090903746301143659e-02,2.090903746301144353e-02,2.090903746301144353e-02,-3.136355619451716009e-02,-3.136355619451716009e-02
-1.570796332028262521e+00,-1.570796332028262521e+00,-1.570796321561530595e+00,-1.570796321561530595e+00,1.570796318944847725e+00,-7.850048881244438816e-09,-1.568700884728341078e-05,-1.568700884728341078e-05,1.568700884728341756e-05,1.568700884728341756e-05,-2.353051327092512126e-05,-2.353051327092512126e-05,-3.133215425506850199e-02,-3.133215425506850199e-02,3.133215425506851587e-02,3.133215425506851587e-02,-4.699823138260276340e-02,-4.699823138260276340e-02
-1.570796339193703872e+00,-1.570796339193703872e+00,-1.570796314396089244e+00,-1.570796314396089244e+00,1.570796308196685365e+00,-1.859821113215918903e-08,-2.786940200252235907e-05,-2.786940200252235907e-05,2.786940200252237263e-05,2.786940200252237263e-05,-4.180410300378355047e-05,-4.180410300378355047e-05,-4.173435505630110343e-02,-4.173435505630110343e-02,4.173435505630112424e-02,4.173435505630112424e-02,-6.260153258445166902e-02,-6.260153258445166902e-02
-1.570796350999195345e+00,-1.570796350999195345e+00,-1.570796302590597771e+00,-1.570796302590597771e+00,1.570796290488448266e+00,-3.630644819657178131e-08,-4.351686639130788694e-05,-4.351686639130788694e-05,4.351686639130790727e-05,4.351686639130790727e-05,-6.527529958696183380e-05,-6.527529958696183380e-05,-5.211565384331518641e-02,-5.211565384331518641e-02,5.211565384331520723e-02,5.211565384331520723e-02,-7.817348076497279696e-02,-7.817348076497279696e-02
-1.570796368598983861e+00,-1.570796368598983861e+00,-1.570796284990809255e+00,-1.570796284990809255e+00,1.570796264088765826e+00,-6.270613078787178635e-08,-6.262243468255775482e-05,-6.262243468255775482e-05,6.262243468255778193e-05,6.262243468255778193e-05,-9.393365202383663901e-05,-9.393365202383663901e-05,-6.247606459271670687e-02,-6.247606459271670687e-02,6.247606459271673462e-02,6.247606459271673462e-02,-9.371409688907507418e-02,-9.371409688907507418e-02
-1.570796393144993752e+00,-1.570796393144993752e+00,-1.570796260444799364e+00,-1.570796260444799364e+00,1.570796227269750656e+00,-9.952514595779275823e-08,-8.517914420561193474e-05,-8.517914420561193474e-05,8.517914420561197540e-05,8.517914420561197540e-05,-1.277687163084179360e-04,-1.277687163084179360e-04,-7.281560128111165542e-02,-7.281560128111165542e-02,7.281560128111168317e-02,7.281560128111168317e-02,-1.092234019216674901e-01,-1.092234019216674901e-01
-1.570796425786829431e+00,-1.570796425786829431e+00,-1.570796227802963685e+00,-1.570796227802963685e+00,1.570796178306997026e+00,-1.484878994274000967e-07,-1.111800369502324680e-04,-1.111800369502324680e-04,1.111800369502325222e-04,1.111800369502325222e-04,-1.667700554253487223e-04,-1.667700554253487223e-04,-8.313427788510596717e-02,-8.313427788510596717e-02,8.313427788510600880e-02,8.313427788510600880e-02,-1.247014168276589785e-01,-1.247014168276589785e-01
-1.570796467671775165e+00,-1.570796467671775165e+00,-1.570796185918017951e+00,-1.570796185918017951e+00,1.570796115479578647e+00,-2.113153179180792337e-07,-1.406181595666035160e-04,-1.406181595666035160e-04,1.406181595666035702e-04,1.406181595666035702e-04,-2.109272393499053147e-04,-2.109272393499053147e-04,-9.343210838130562579e-02,-9.343210838130562579e-02,9.343210838130566742e-02,9.343210838130566742e-02,-1.401481625719584734e-01,-1.401481625719584734e-01
-1.570796519944797520e+00,-1.570796519944797520e+00,-1.570796133644995596e+00,-1.570796133644995596e+00,1.570796037070045115e+00,-2.897248514825236449e-07,-1.734865633653314212e-04,-1.734865633653314212e-04,1.734865633653315026e-04,1.734865633653315026e-04,-2.602298450479971861e-04,-2.602298450479971861e-04,-1.037091067463165872e-01,-1.037091067463165872e-01,1.037091067463166427e-01,1.037091067463166427e-01,-1.555636601194749224e-01,-1.555636601194749224e-01
-1.570796583748547137e+00,-1.570796583748547137e+00,-1.570796069841245979e+00,-1.570796069841245979e+00,1.570795941364420800e+00,-3.854304758357227878e-07,-2.097783043174445176e-04,-2.097783043174445176e-04,2.097783043174445989e-04,2.097783043174445989e-04,-3.146674564761668441e-04,-3.146674564761668441e-04,-1.139652869567448074e-01,-1.139652869567448074e-01,1.139652869567448629e-01,1.139652869567448629e-01,-1.709479304351172457e-01,-1.709479304351172457e-01
-1.570796660223359620e+00,-1.570796660223359620e+00,-1.570795993366433496e+00,-1.570795993366433496e+00,1.570795826652201965e+00,-5.001426946859506359e-07,-2.494864430543934555e-04,-2.494864430543934555e-04,2.494864430543935639e-04,2.494864430543935639e-04,-3.742296645815902374e-04,-3.742296645815902374e-04,-1.242006629891962560e-01,-1.242006629891962560e-01,1.242006629891963115e-01,1.242006629891963115e-01,-1.863009944837944187e-01,-1.863009944837944187e-01
-1.570796750507257977e+00,-1.570796750507257977e+00,-1.570795903082535139e+00,-1.570795903082535139e+00,1.570795691226354540e+00,-6.355685420657531804e-07,-2.926040448680510258e-04,-2.926040448680510258e-04,2.926040448680511342e-04,2.926040448680511342e-04,-4.389060673020765929e-04,-4.389060673020765929e-04,-1.344152488202769169e-01,-1.344152488202769169e-01,1.344152488202769724e-01,1.344152488202769724e-01,-2.016228732304153892e-01,-2.016228732304153892e-01
-1.570796855735953068e+00,-1.570796855735953068e+00,-1.570795797853840048e+00,-1.570795797853840048e+00,1.570795533383311904e+00,-7.934115846629366731e-07,-3.391241797107119160e-04,-3.391241797107119160e-04,3.391241797107120786e-04,3.391241797107120786e-04,-5.086862695660679824e-04,-5.086862695660679824e-04,-1.446090584265927181e-01,-1.446090584265927181e-01,1.446090584265928014e-01,1.446090584265928014e-01,-2.169135876398891050e-01,-2.169135876398891050e-01
-1.570796977042846043e+00,-1.570796977042846043e+00,-1.570795676546947073e+00,-1.570795676546947073e+00,1.570795351422972441e+00,-9.753719241515558162e-07,-3.890399221950930622e-04,-3.890399221950930622e-04,3.890399221950932790e-04,3.890399221950932790e-04,-5.835598832926397559e-04,-5.835598832926397559e-04,-1.547821057847496573e-01,-1.547821057847496573e-01,1.547821057847497128e-01,1.547821057847497128e-01,-2.321731586771245137e-01,-2.321731586771245137e-01
-1.570797115559029677e+00,-1.570797115559029677e+00,-1.570795538030763439e+00,-1.570795538030763439e+00,1.570795143648697101e+00,-1.183146199522901952e-06,-4.423443515943336767e-04,-4.423443515943336767e-04,4.423443515943338935e-04,4.423443515943338935e-04,-6.635165273915006505e-04,-6.635165273915006505e-04,-1.649344048713536626e-01,-1.649344048713536626e-01,1.649344048713537458e-01,1.649344048713537458e-01,-2.474016073070305355e-01,-2.474016073070305355e-01
-1.570797272413289480e+00,-1.570797272413289480e+00,-1.570795381176503636e+00,-1.570795381176503636e+00,1.570794908367307174e+00,-1.418427589416490407e-06,-4.990305518419948681e-04,-4.990305518419948681e-04,4.990305518419950849e-04,4.990305518419950849e-04,-7.485458277629923564e-04,-7.485458277629923564e-04,-1.750659696630107454e-01,-1.750659696630107454e-01,1.750659696630108286e-01,1.750659696630108286e-01,-2.625989544945161458e-01,-2.625989544945161458e-01
