4.918000000000000149e-01,-1.333600000000000063e-01,4.878000000000000114e-01,1.764450099496134516e+00,3.116151897236182133e+00,1.764040332501065844e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.917999480292922776e-01,-1.333600630292635092e-01,4.877999425112756193e-01,1.764458025979236178e+00,3.116151857679793746e+00,1.764048261550000385e+00,2.598535386866274166e-05,3.151463175143920381e-05,2.874436219602038989e-05,-3.963241550830609583e-03,1.977819419352044861e-05,-3.964524467270358343e-03,-1.299267693433137083e-02,-1.575731587571960191e-02,-1.437218109801019494e-02,1.981620775415304792e+00,-9.889097096760224304e-03,1.982262233635179172e+00
4.917997921171691766e-01,-1.333602521170540178e-01,4.877997700451026097e-01,1.764481805280626148e+00,3.116151739001035814e+00,1.764072048548889438e+00,7.795606155047707375e-05,9.454389525431761143e-05,8.623308650479444282e-05,-1.188965069498504334e-02,5.933937896607233142e-05,-1.189349944452633423e-02,-2.598535384090716605e-02,-3.151463175143920381e-02,-2.874436215438702646e-02,3.963204572077216881e+00,-1.978059238627594141e-02,3.964487488627987943e+00
4.917995322636306010e-01,-1.333605672633715877e-01,4.877994826014808716e-01,1.764521436956505429e+00,3.116151541171131356e+00,1.764111693053934005e+00,1.299267692878025571e-04,1.575731587849515947e-04,1.437218108690796470e-04,-1.981583793964070139e-02,9.891495222902335627e-05,-1.982225252228353440e-02,-2.598535386866274166e-02,-3.151463176531699162e-02,-2.874436218214260208e-02,3.963093622327829024e+00,-1.978778663147551242e-02,3.964376538878600087e+00
4.917991684686765508e-01,-1.333610084682161079e-01,4.877990801804104049e-01,1.764576920267033389e+00,3.116151264142119626e+00,1.764167194325293009e+00,1.818974770251280404e-04,2.206024222600744267e-04,2.012105352333648511e-04,-2.774165526397975867e-02,1.385145058652170746e-04,-2.775063567950208920e-02,-2.598535386866274166e-02,-3.151463173756141600e-02,-2.874436218214260208e-02,3.962908662169528640e+00,-1.979977681809685919e-02,3.964191578609277400e+00
4.917987007323071369e-01,-1.333615757315876615e-01,4.877985627818912095e-01,1.764648254176062858e+00,3.116150907846859219e+00,1.764238551326819948e+00,2.338681847069423725e-04,2.836316857768306221e-04,2.586992595976500553e-04,-3.566695451473478329e-02,1.781476302031848036e-04,-3.567850076346967825e-02,-2.598535384090716605e-02,-3.151463175837809771e-02,-2.874436218214260208e-02,3.962649625377512308e+00,-1.981656216898386447e-02,3.963932541983794522e+00
4.917981290545222484e-01,-1.333622690534862210e-01,4.877979304059232857e-01,1.764735437350770209e+00,3.116150472199030741e+00,1.764325762725690971e+00,2.858388924442678558e-04,3.466609492797090297e-04,3.161879839619352595e-04,-4.359158735367518744e-02,2.178239142391902305e-04,-4.360569943551162453e-02,-2.598535386866274166e-02,-3.151463175143920381e-02,-2.874436218214260208e-02,3.962316419470202078e+00,-1.983814201800271348e-02,3.963599336020973141e+00
4.917974534353219962e-01,-1.333630884339118139e-01,4.877971830525067998e-01,1.764838468161180396e+00,3.116149957093140355e+00,1.764428826891931035e+00,3.378096001260821879e-04,4.096902127964652252e-04,3.736767082429537368e-04,-5.151540520509367838e-02,2.575529451931402036e-04,-5.153208312003165759e-02,-2.598535384090716605e-02,-3.151463175837809771e-02,-2.874436214050923866e-02,3.961908925709245466e+00,-1.986451547697498654e-02,3.963191842260016529e+00
4.917966738747062694e-01,-1.333640338728644126e-01,4.877963207216414743e-01,1.764957344679585205e+00,3.116149362404526002e+00,1.764547741897832145e+00,3.897803078634076712e-04,4.727194762993436328e-04,4.311654326627500922e-04,-5.943825920240453087e-02,2.973443071763171019e-04,-5.945750295055507451e-02,-2.598535386866274166e-02,-3.151463175143920381e-02,-2.874436220989817770e-02,3.961426998655426246e+00,-1.989568099158844916e-02,3.962709915261708460e+00
4.917957903726751234e-01,-1.333651053703440170e-01,4.877953434133274757e-01,1.765092064679858463e+00,3.116148687989362287e+00,1.764682505517268130e+00,4.417510155729775789e-04,5.357487398022220404e-04,4.886541569992797207e-04,-6.736000013662923891e-02,3.372075818575126505e-04,-6.738180971799234698e-02,-2.598535385478495385e-02,-3.151463175143920381e-02,-2.874436216826481427e-02,3.960870467112354021e+00,-1.993163734059777426e-02,3.962153383718636235e+00
4.917948029292285028e-01,-1.333663029263506272e-01,4.877942511275648041e-01,1.765242625636663565e+00,3.116147933684667137e+00,1.764833115224902826e+00,4.937217233103030622e-04,5.987780033051004480e-04,5.461428813358093493e-04,-7.528047840255069900e-02,3.771523475748495002e-04,-7.530485381734841610e-02,-2.598535386866274166e-02,-3.151463175143920381e-02,-2.874436216826481427e-02,3.960239132960730046e+00,-1.997238285866842489e-02,3.961522049678034563e+00
4.917937115443665186e-01,-1.333676265408842709e-01,4.877930438643534039e-01,1.765409024724558851e+00,3.116147099308309798e+00,1.764999568195294355e+00,5.456924309921173943e-04,6.618072668218566434e-04,6.036316057000945534e-04,-8.319954394764295103e-02,4.171881786696474137e-04,-8.322648519576425485e-02,-2.598535384090716605e-02,-3.151463175837809771e-02,-2.874436218214260208e-02,3.959532772546126012e+00,-2.001791554739895673e-02,3.960815689207919377e+00
4.917925162180890042e-01,-1.333690762139448927e-01,4.877917216236932751e-01,1.765591258816995968e+00,3.116146184659019713e+00,1.765181861301894806e+00,5.976631387571984533e-04,7.248365303108572633e-04,6.611203300643797576e-04,-9.111704621855842845e-02,4.573246450423340548e-04,-9.114655330022536361e-02,-2.598535388254052947e-02,-3.151463174450030991e-02,-2.874436218214260208e-02,3.958751135457738712e+00,-2.006823318634332054e-02,3.960034052230554380e+00
4.917912169503961817e-01,-1.333706519455325479e-01,4.877902844055844733e-01,1.765789324485216971e+00,3.116145189516395408e+00,1.765379991115946012e+00,6.496338464112572098e-04,7.878657938276134587e-04,7.186090544009093861e-04,-9.903283411050178842e-02,4.975713121524449889e-04,-9.906490702560333261e-02,-2.598535382702937824e-02,-3.151463175837809771e-02,-2.874436216826481427e-02,3.957893945971679983e+00,-2.012333355505546706e-02,3.959176862688984500e+00
